05-05-2017 15:44:10,getCountersValueWindows,16.9967
05-05-2017 15:44:30,getCountersValueWindows,19.0005
05-05-2017 15:44:50,getCountersValueWindows,13.9502
05-05-2017 15:45:10,getCountersValueWindows,22.015
05-05-2017 15:45:30,getCountersValueWindows,17.9983
05-05-2017 15:45:50,getCountersValueWindows,13.9569
05-05-2017 15:47:30,getCountersValueWindows,15.0206
05-05-2017 15:47:50,getCountersValueWindows,13.9725
05-05-2017 15:48:10,getCountersValueWindows,44.027
05-05-2017 15:48:30,getCountersValueWindows,14.4984
05-05-2017 15:48:50,getCountersValueWindows,14.953
05-05-2017 15:49:10,getCountersValueWindows,13.9279
05-05-2017 15:49:30,getCountersValueWindows,15.9492
05-05-2017 15:49:50,getCountersValueWindows,13.9683
05-05-2017 15:50:10,getCountersValueWindows,12.0024
05-05-2017 15:50:30,getCountersValueWindows,12.9993
05-05-2017 15:51:05,getCountersValueWindows,12.02
05-05-2017 15:51:10,getCountersValueWindows,13.0156
05-05-2017 15:51:30,getCountersValueWindows,13.9635
05-05-2017 15:51:50,getCountersValueWindows,14.9361
05-05-2017 16:13:26,OnStart,22668.4177
05-05-2017 16:13:26,getCountersValueWindows,0.4993
05-05-2017 16:13:46,getCountersValueWindows,88.9996
05-05-2017 16:14:06,getCountersValueWindows,29.0004
05-05-2017 16:14:26,getCountersValueWindows,25
05-05-2017 16:14:46,getCountersValueWindows,24.0025
05-05-2017 16:15:06,getCountersValueWindows,16.5204
05-05-2017 16:15:26,getCountersValueWindows,39.962
05-05-2017 16:15:46,getCountersValueWindows,14.9946
05-05-2017 16:16:06,getCountersValueWindows,25.4992
05-05-2017 16:16:26,getCountersValueWindows,15.9999
05-05-2017 16:16:46,getCountersValueWindows,17.9747
05-05-2017 16:17:06,getCountersValueWindows,36.479
05-05-2017 16:17:26,getCountersValueWindows,62.0175
05-05-2017 16:17:46,getCountersValueWindows,14.9959
05-05-2017 16:18:06,getCountersValueWindows,20.5008
05-05-2017 16:19:06,getCountersValueWindows,20.5002
05-05-2017 16:19:26,getCountersValueWindows,42.9838
05-05-2017 16:20:06,getCountersValueWindows,14.9881
05-05-2017 16:20:26,getCountersValueWindows,33.5038
05-05-2017 16:20:46,getCountersValueWindows,56.4992
05-05-2017 16:21:06,getCountersValueWindows,39.9977
05-05-2017 16:21:26,getCountersValueWindows,13.9948
05-05-2017 16:21:46,getCountersValueWindows,27.4989
05-05-2017 16:22:06,getCountersValueWindows,16.0042
05-05-2017 16:22:26,getCountersValueWindows,28.5017
05-05-2017 16:22:46,getCountersValueWindows,15.4975
05-05-2017 16:23:07,getCountersValueWindows,800.0021
05-05-2017 16:23:26,getCountersValueWindows,21.0001
05-05-2017 16:23:46,getCountersValueWindows,30.0044
05-05-2017 16:24:06,getCountersValueWindows,17.5002
05-05-2017 16:24:26,getCountersValueWindows,40.5042
05-05-2017 16:24:46,getCountersValueWindows,65.4987
05-05-2017 16:25:06,getCountersValueWindows,12.023
05-05-2017 16:25:26,getCountersValueWindows,15.0007
05-05-2017 16:25:46,getCountersValueWindows,41.0023
05-05-2017 16:26:06,getCountersValueWindows,32.5015
05-05-2017 16:26:26,getCountersValueWindows,106.5052
05-05-2017 16:26:46,getCountersValueWindows,48.0643
05-05-2017 16:27:06,getCountersValueWindows,31.4885
05-05-2017 16:27:26,getCountersValueWindows,17.5009
05-05-2017 16:27:46,getCountersValueWindows,20.499
05-05-2017 16:28:06,getCountersValueWindows,40.0163
05-05-2017 16:28:26,getCountersValueWindows,36.5008
05-05-2017 16:28:46,getCountersValueWindows,34.5011
05-05-2017 16:29:06,getCountersValueWindows,14.9989
05-05-2017 16:29:26,getCountersValueWindows,17.4954
05-05-2017 16:29:46,getCountersValueWindows,36.0081
05-05-2017 16:30:06,getCountersValueWindows,11.5182
05-05-2017 16:30:26,getCountersValueWindows,39.4978
05-05-2017 16:30:46,getCountersValueWindows,14.0003
05-05-2017 16:31:06,getCountersValueWindows,28.0036
05-05-2017 16:31:26,getCountersValueWindows,26.4978
05-05-2017 16:31:46,getCountersValueWindows,12.9951
05-05-2017 16:32:06,getCountersValueWindows,20.0028
05-05-2017 16:32:26,getCountersValueWindows,23.9965
05-05-2017 16:32:46,getCountersValueWindows,15.5012
05-05-2017 16:33:06,getCountersValueWindows,12.5175
05-05-2017 16:33:26,getCountersValueWindows,13.5107
05-05-2017 16:33:46,getCountersValueWindows,13.0017
05-05-2017 16:34:06,getCountersValueWindows,10.9906
05-05-2017 16:34:26,getCountersValueWindows,15.9341
05-05-2017 16:34:46,getCountersValueWindows,11.0033
05-05-2017 16:35:06,getCountersValueWindows,11.9312
05-05-2017 16:35:26,getCountersValueWindows,11.9325
05-05-2017 16:35:46,getCountersValueWindows,11.2333
05-05-2017 16:36:06,getCountersValueWindows,20.0191
05-05-2017 16:36:26,getCountersValueWindows,18.0032
05-05-2017 16:36:46,getCountersValueWindows,11.9626
05-05-2017 16:37:06,getCountersValueWindows,13.0035
05-05-2017 16:37:26,getCountersValueWindows,12.5652
05-05-2017 16:37:46,getCountersValueWindows,15.0206
05-05-2017 16:38:06,getCountersValueWindows,15.9492
05-05-2017 16:38:26,getCountersValueWindows,13.955
05-05-2017 16:38:46,getCountersValueWindows,12.9299
05-05-2017 16:39:06,getCountersValueWindows,11.1192
05-05-2017 16:39:26,getCountersValueWindows,13.9442
05-05-2017 16:39:46,getCountersValueWindows,12.9389
05-05-2017 16:40:06,getCountersValueWindows,13.9689
05-05-2017 16:40:26,getCountersValueWindows,12.9323
05-05-2017 16:40:46,getCountersValueWindows,12.0146
05-05-2017 16:41:06,getCountersValueWindows,13.9634
05-05-2017 16:41:26,getCountersValueWindows,13.9272
05-05-2017 16:41:46,getCountersValueWindows,13.9332
05-05-2017 16:42:06,getCountersValueWindows,12.9347
05-05-2017 16:42:26,getCountersValueWindows,14.0848
05-05-2017 16:42:46,getCountersValueWindows,13.9888
05-05-2017 16:43:06,getCountersValueWindows,13.9562
05-05-2017 16:43:26,getCountersValueWindows,37.4517
05-05-2017 16:43:46,getCountersValueWindows,13.9206
05-05-2017 16:44:06,getCountersValueWindows,11.9988
05-05-2017 16:44:26,getCountersValueWindows,12.5151
05-05-2017 16:44:46,getCountersValueWindows,14.0111
05-05-2017 16:45:06,getCountersValueWindows,13.9496
05-05-2017 16:45:26,getCountersValueWindows,15.9957
05-05-2017 16:45:46,getCountersValueWindows,14.9295
05-05-2017 16:46:06,getCountersValueWindows,12.3249
05-05-2017 16:46:26,getCountersValueWindows,11.9427
05-05-2017 16:46:46,getCountersValueWindows,13.9333
05-05-2017 16:47:06,getCountersValueWindows,33.9342
05-05-2017 16:47:26,getCountersValueWindows,14.0015
05-05-2017 16:47:46,getCountersValueWindows,11.9741
05-05-2017 16:48:06,getCountersValueWindows,15.0128
05-05-2017 16:48:26,getCountersValueWindows,11.9259
05-05-2017 16:48:46,getCountersValueWindows,11.9536
05-05-2017 16:49:06,getCountersValueWindows,11.9403
05-05-2017 16:49:26,getCountersValueWindows,11.9354
05-05-2017 16:49:46,getCountersValueWindows,13.0053
05-05-2017 16:50:06,getCountersValueWindows,13.9484
05-05-2017 16:50:26,getCountersValueWindows,15.98
05-05-2017 16:50:29,Main,2246177.323
05-05-2017 16:50:46,getCountersValueWindows,12.0001
05-05-2017 16:51:06,getCountersValueWindows,12.4897
05-05-2017 16:51:26,getCountersValueWindows,14.4387
05-05-2017 16:51:46,getCountersValueWindows,13.9876
05-05-2017 16:52:06,getCountersValueWindows,12.0019
05-05-2017 16:52:26,getCountersValueWindows,17.0045
05-05-2017 16:53:07,getCountersValueWindows,15.5126
05-05-2017 16:53:27,getCountersValueWindows,12.9588
05-05-2017 16:53:47,getCountersValueWindows,12.9347
05-05-2017 16:54:07,getCountersValueWindows,12.9595
05-05-2017 16:55:47,getCountersValueWindows,14.9995
05-05-2017 16:56:07,getCountersValueWindows,13.5149
05-05-2017 16:56:27,getCountersValueWindows,13.4491
05-05-2017 16:56:47,getCountersValueWindows,12.9365
05-05-2017 16:57:07,getCountersValueWindows,11.9397
05-05-2017 16:57:27,getCountersValueWindows,12.9896
05-05-2017 16:57:47,getCountersValueWindows,13.0959
05-05-2017 16:58:07,getCountersValueWindows,13.4413
05-05-2017 16:58:27,getCountersValueWindows,13.9539
05-05-2017 16:58:47,getCountersValueWindows,11.9301
05-05-2017 16:59:07,getCountersValueWindows,12.9667
05-05-2017 16:59:27,getCountersValueWindows,11.5032
05-05-2017 16:59:47,getCountersValueWindows,15.4916
05-05-2017 17:06:32,OnStart,6717.2506
05-05-2017 17:06:32,getCountersValueWindows,1.001
05-05-2017 17:06:33,Main,8447.6207
05-05-2017 17:06:52,getCountersValueWindows,17.97
05-05-2017 17:12:53,OnStart,18480.7097
05-05-2017 17:12:54,getCountersValueWindows,21.5146
05-05-2017 17:13:14,getCountersValueWindows,12.9812
05-05-2017 17:13:34,getCountersValueWindows,15.9268
05-05-2017 17:50:22,OnStart,8014.3565
05-05-2017 17:51:18,OnStart,7940.299
05-05-2017 17:52:09,getCountersValueWindows,17.0016
05-05-2017 17:52:11,getCountersValueWindows,12.0001
05-05-2017 17:52:13,Main,63359.2913
05-05-2017 17:52:42,getCountersValueWindows,17.0004
05-05-2017 17:54:37,getCountersValueWindows,18.5121
05-05-2017 17:54:46,getCountersValueWindows,22.9846
05-05-2017 17:55:06,getCountersValueWindows,10.4901
05-05-2017 17:55:26,getCountersValueWindows,15.0146
05-05-2017 17:55:46,getCountersValueWindows,14.0009
05-05-2017 18:00:45,OnStart,8014.8733
05-05-2017 18:00:45,getCountersValueWindows,9.9999
05-05-2017 18:00:47,Main,10335.7934
05-05-2017 18:01:05,getCountersValueWindows,10.9985
05-05-2017 18:02:05,getCountersValueWindows,19.0048
05-05-2017 18:02:25,getCountersValueWindows,12.9969
05-05-2017 18:02:45,getCountersValueWindows,20.9941
05-05-2017 18:03:05,getCountersValueWindows,17.9995
05-05-2017 18:03:25,getCountersValueWindows,12.7433
05-05-2017 18:03:45,getCountersValueWindows,15.9709
05-05-2017 18:04:05,getCountersValueWindows,12.0049
05-05-2017 18:04:25,getCountersValueWindows,14.0003
05-05-2017 18:04:45,getCountersValueWindows,32.5293
05-05-2017 18:05:05,getCountersValueWindows,11.9946
05-05-2017 18:05:25,getCountersValueWindows,11.0045
05-05-2017 18:05:45,getCountersValueWindows,15.0013
05-05-2017 18:06:25,getCountersValueWindows,8.0141
05-05-2017 18:06:45,getCountersValueWindows,15.5157
05-05-2017 18:07:05,getCountersValueWindows,11.0009
05-05-2017 18:07:25,getCountersValueWindows,12.9987
05-05-2017 18:07:45,getCountersValueWindows,11.0209
05-05-2017 18:08:05,getCountersValueWindows,12.0019
05-05-2017 18:08:25,getCountersValueWindows,13.9097
05-05-2017 18:08:45,getCountersValueWindows,13.0029
05-05-2017 18:09:05,getCountersValueWindows,10.9949
05-05-2017 18:10:25,getCountersValueWindows,8.0027
05-05-2017 18:10:45,getCountersValueWindows,12.4982
05-05-2017 18:11:45,getCountersValueWindows,24.9969
05-05-2017 18:12:05,getCountersValueWindows,13.0138
05-05-2017 18:12:25,getCountersValueWindows,14.019
05-05-2017 18:12:45,getCountersValueWindows,15.0092
05-05-2017 18:13:05,getCountersValueWindows,10.9966
05-05-2017 18:13:25,getCountersValueWindows,16.0024
05-05-2017 18:13:45,getCountersValueWindows,12.9745
05-05-2017 18:14:05,getCountersValueWindows,12.998
05-05-2017 18:14:25,getCountersValueWindows,12.9938
05-05-2017 18:14:45,getCountersValueWindows,11.9995
05-05-2017 18:15:05,getCountersValueWindows,12.506
05-05-2017 18:15:25,getCountersValueWindows,10.9411
05-05-2017 18:15:45,getCountersValueWindows,14.0039
06-05-2017 08:09:17,OnStart,8266.3438
06-05-2017 08:09:17,getCountersValueWindows,107.2835
06-05-2017 08:09:37,getCountersValueWindows,0
06-05-2017 08:09:57,getCountersValueWindows,0
06-05-2017 08:10:17,getCountersValueWindows,0
06-05-2017 08:10:37,getCountersValueWindows,0
06-05-2017 08:10:57,getCountersValueWindows,9.9975
06-05-2017 08:11:17,getCountersValueWindows,0
06-05-2017 08:11:37,getCountersValueWindows,0
06-05-2017 08:11:57,getCountersValueWindows,0
06-05-2017 08:12:17,getCountersValueWindows,0
06-05-2017 08:12:37,getCountersValueWindows,0
06-05-2017 08:12:57,getCountersValueWindows,0
06-05-2017 08:13:17,getCountersValueWindows,0
06-05-2017 08:13:37,getCountersValueWindows,0
06-05-2017 08:13:57,getCountersValueWindows,0
06-05-2017 08:14:17,getCountersValueWindows,0
06-05-2017 08:14:37,getCountersValueWindows,0
06-05-2017 08:14:57,getCountersValueWindows,0
06-05-2017 08:15:17,getCountersValueWindows,0
06-05-2017 08:15:37,getCountersValueWindows,0
06-05-2017 08:15:57,getCountersValueWindows,0
06-05-2017 08:16:17,getCountersValueWindows,11.9965
06-05-2017 08:16:37,getCountersValueWindows,0
06-05-2017 08:16:57,getCountersValueWindows,0
06-05-2017 09:26:21,OnStart,3219.7387
06-05-2017 09:26:48,getCountersValueWindows,5387.0872
06-05-2017 09:27:12,getCountersValueWindows,7301.1401
06-05-2017 09:27:22,Main,64362.3728
06-05-2017 09:27:24,getCountersValueWindows,0
06-05-2017 09:27:44,getCountersValueWindows,0
06-05-2017 09:28:58,OnStart,3256.4218
06-05-2017 09:29:20,getCountersValueWindows,15.6244
06-05-2017 09:29:20,getCountersValueMSIIS,47.6019
06-05-2017 09:29:24,Main,29735.4434
06-05-2017 09:29:35,getCountersValueMSIIS,22.0718
06-05-2017 09:29:40,getCountersValueWindows,0
06-05-2017 09:29:49,getCountersValueMSIIS,0
06-05-2017 09:30:00,getCountersValueWindows,6.5078
06-05-2017 09:30:09,getCountersValueMSIIS,0
06-05-2017 09:30:20,getCountersValueWindows,0
06-05-2017 09:30:29,getCountersValueMSIIS,0
06-05-2017 09:30:40,getCountersValueWindows,0
06-05-2017 09:30:49,getCountersValueMSIIS,0
06-05-2017 09:31:00,getCountersValueWindows,6.0665
06-05-2017 09:31:09,getCountersValueMSIIS,0
06-05-2017 09:31:20,getCountersValueWindows,0
06-05-2017 09:31:29,getCountersValueMSIIS,0
06-05-2017 09:31:40,getCountersValueWindows,0
06-05-2017 09:31:49,getCountersValueMSIIS,0
06-05-2017 09:32:00,getCountersValueWindows,0
06-05-2017 09:32:09,getCountersValueMSIIS,0
06-05-2017 09:32:20,getCountersValueWindows,0
06-05-2017 09:32:29,getCountersValueMSIIS,0
06-05-2017 09:32:40,getCountersValueWindows,6.5084
06-05-2017 09:32:49,getCountersValueMSIIS,5.9971
06-05-2017 09:33:00,getCountersValueWindows,0
06-05-2017 09:33:09,getCountersValueMSIIS,0
06-05-2017 09:33:20,getCountersValueWindows,0
06-05-2017 09:33:40,getCountersValueWindows,0
06-05-2017 09:34:17,getCountersValueWindows,0
06-05-2017 09:34:37,getCountersValueWindows,0
06-05-2017 09:34:41,getCountersValueMSIIS,215.9525
06-05-2017 09:34:57,getCountersValueWindows,0
06-05-2017 09:35:01,getCountersValueMSIIS,162.7558
06-05-2017 09:35:17,getCountersValueWindows,0
06-05-2017 09:35:21,getCountersValueMSIIS,169.2968
06-05-2017 09:35:37,getCountersValueWindows,0
06-05-2017 09:35:41,getCountersValueMSIIS,162.7708
06-05-2017 09:35:57,getCountersValueWindows,0
06-05-2017 09:36:01,getCountersValueMSIIS,200.4701
06-05-2017 09:36:17,getCountersValueWindows,0
06-05-2017 09:36:21,getCountersValueMSIIS,162.7721
06-05-2017 09:36:37,getCountersValueWindows,0
06-05-2017 09:45:03,OnStart,3172.2848
06-05-2017 09:45:03,getCountersValueMSIIS,0
06-05-2017 09:45:09,Main,9751.5622
06-05-2017 09:45:23,getCountersValueWindows,0
06-05-2017 09:45:23,getCountersValueMSIIS,0
06-05-2017 09:45:43,getCountersValueWindows,11.0057
06-05-2017 09:45:43,getCountersValueMSIIS,6.0303
06-05-2017 09:46:03,getCountersValueWindows,0
06-05-2017 09:46:03,getCountersValueMSIIS,4.4991
06-05-2017 09:46:23,getCountersValueWindows,0
06-05-2017 09:46:23,getCountersValueMSIIS,0
06-05-2017 09:46:43,getCountersValueWindows,0
06-05-2017 09:47:03,getCountersValueWindows,0
06-05-2017 09:47:23,getCountersValueWindows,0
06-05-2017 09:47:43,getCountersValueWindows,0
06-05-2017 09:48:03,getCountersValueWindows,0
06-05-2017 09:48:23,getCountersValueWindows,0
06-05-2017 09:48:23,getCountersValueMSIIS,69.3573
06-05-2017 09:48:43,getCountersValueWindows,0
06-05-2017 09:48:43,getCountersValueMSIIS,46.8127
06-05-2017 09:49:03,getCountersValueWindows,0
06-05-2017 09:49:03,getCountersValueMSIIS,46.8134
06-05-2017 09:49:23,getCountersValueWindows,0
06-05-2017 09:49:23,getCountersValueMSIIS,46.8067
06-05-2017 09:49:43,getCountersValueWindows,0
06-05-2017 09:49:43,getCountersValueMSIIS,46.8091
06-05-2017 09:50:03,getCountersValueWindows,6.0194
06-05-2017 09:50:03,getCountersValueMSIIS,37.7855
06-05-2017 09:50:23,getCountersValueWindows,0
06-05-2017 09:50:23,getCountersValueMSIIS,46.82
06-05-2017 09:50:43,getCountersValueWindows,0
06-05-2017 09:50:43,getCountersValueMSIIS,53.3345
06-05-2017 09:51:03,getCountersValueWindows,0
06-05-2017 09:51:03,getCountersValueMSIIS,51.8274
06-05-2017 09:51:23,getCountersValueWindows,0
06-05-2017 09:51:23,getCountersValueMSIIS,50.3133
06-05-2017 09:51:43,getCountersValueWindows,0
06-05-2017 09:51:43,getCountersValueMSIIS,48.3197
06-05-2017 09:52:03,getCountersValueWindows,0
06-05-2017 09:52:03,getCountersValueMSIIS,51.3167
06-05-2017 09:52:23,getCountersValueWindows,0
06-05-2017 09:52:23,getCountersValueMSIIS,46.8683
06-05-2017 09:52:43,getCountersValueWindows,5.9982
06-05-2017 09:52:43,getCountersValueMSIIS,36.8467
06-05-2017 09:55:35,OnStart,3203.6283
06-05-2017 09:55:35,getCountersValueMSIIS,0
06-05-2017 09:55:37,Main,5137.1273
06-05-2017 09:55:55,getCountersValueWindows,0
06-05-2017 09:55:55,getCountersValueMSIIS,0
06-05-2017 09:56:15,getCountersValueWindows,0
06-05-2017 09:56:15,getCountersValueMSIIS,6.0067
06-05-2017 09:56:35,getCountersValueWindows,0
06-05-2017 09:56:35,getCountersValueMSIIS,6.5181
06-05-2017 09:56:55,getCountersValueWindows,0
06-05-2017 09:57:15,getCountersValueWindows,0
06-05-2017 09:57:35,getCountersValueWindows,0
06-05-2017 09:57:55,getCountersValueWindows,0
06-05-2017 09:57:55,getCountersValueMSIIS,0
06-05-2017 09:58:15,getCountersValueWindows,0
06-05-2017 09:58:15,getCountersValueMSIIS,5.5061
06-05-2017 09:58:35,getCountersValueWindows,5.4844
06-05-2017 09:58:35,getCountersValueMSIIS,0
06-05-2017 09:58:55,getCountersValueWindows,0
06-05-2017 09:58:55,getCountersValueMSIIS,0
06-05-2017 09:59:15,getCountersValueWindows,0
06-05-2017 09:59:15,getCountersValueMSIIS,0
06-05-2017 09:59:35,getCountersValueWindows,6.0194
06-05-2017 09:59:35,getCountersValueMSIIS,0
06-05-2017 09:59:55,getCountersValueWindows,0
06-05-2017 09:59:55,getCountersValueMSIIS,0
06-05-2017 10:00:15,getCountersValueWindows,0
06-05-2017 10:00:35,getCountersValueWindows,0
06-05-2017 10:00:55,getCountersValueWindows,4.5027
06-05-2017 10:01:15,getCountersValueWindows,0
06-05-2017 10:01:35,getCountersValueWindows,0
06-05-2017 10:01:35,getCountersValueMSIIS,6.0151
06-05-2017 10:01:55,getCountersValueWindows,0
06-05-2017 10:01:55,getCountersValueMSIIS,8.5165
06-05-2017 10:02:15,getCountersValueWindows,6.0013
06-05-2017 10:02:15,getCountersValueMSIIS,0
06-05-2017 10:02:35,getCountersValueWindows,14.5135
06-05-2017 10:02:35,getCountersValueMSIIS,6.1232
06-05-2017 10:02:55,getCountersValueWindows,4.999
06-05-2017 10:02:55,getCountersValueMSIIS,0
06-05-2017 18:03:53,OnStart,9775.6348
06-05-2017 18:03:53,getCountersValueWindows,8.0033
06-05-2017 18:04:30,getCountersValueWindows,21.0255
06-05-2017 18:26:47,OnStart,3133.9824
06-05-2017 18:27:21,getCountersValueWindows,1765.3288
06-05-2017 18:27:43,getCountersValueWindows,2278.7164
06-05-2017 18:28:01,getCountersValueWindows,61.0008
06-05-2017 18:28:50,getCountersValueWindows,25565.2325
06-05-2017 18:28:50,getCountersValueWindows,8.0021
06-05-2017 18:28:53,Main,129727.687
06-05-2017 18:29:10,getCountersValueWindows,10.0028
06-05-2017 18:29:30,getCountersValueWindows,9.02
06-05-2017 18:29:50,getCountersValueWindows,14.0021
06-05-2017 18:30:10,getCountersValueWindows,12.9981
06-05-2017 18:30:30,getCountersValueWindows,10.9978
06-05-2017 18:30:50,getCountersValueWindows,25.0127
06-05-2017 18:31:10,getCountersValueWindows,10.9979
06-05-2017 18:31:40,getCountersValueWindows,24.0195
06-05-2017 18:32:00,getCountersValueWindows,16.9997
06-05-2017 18:32:21,getCountersValueWindows,5.0027
06-05-2017 18:32:40,getCountersValueWindows,15.506
06-05-2017 18:33:01,getCountersValueWindows,6.9877
06-05-2017 18:33:20,getCountersValueWindows,14.0311
06-05-2017 18:33:40,getCountersValueWindows,13.9544
06-05-2017 18:34:00,getCountersValueWindows,18.9516
06-05-2017 18:34:20,getCountersValueWindows,14.7671
06-05-2017 18:34:40,getCountersValueWindows,16.4775
06-05-2017 18:35:00,getCountersValueWindows,15.9818
06-05-2017 18:35:20,getCountersValueWindows,18.023
06-05-2017 18:35:40,getCountersValueWindows,14.9475
06-05-2017 18:36:00,getCountersValueWindows,10.9291
06-05-2017 18:36:20,getCountersValueWindows,28.0018
06-05-2017 18:36:40,getCountersValueWindows,16.0035
06-05-2017 18:37:00,getCountersValueWindows,19.9297
06-05-2017 18:37:20,getCountersValueWindows,17.036
06-05-2017 18:37:40,getCountersValueWindows,15.4867
06-05-2017 18:38:00,getCountersValueWindows,14.0099
06-05-2017 18:38:20,getCountersValueWindows,12.9794
06-05-2017 18:38:40,getCountersValueWindows,17.9186
06-05-2017 18:39:00,getCountersValueWindows,15.0218
06-05-2017 18:39:20,getCountersValueWindows,13.923
06-05-2017 18:39:41,getCountersValueWindows,18.9226
06-05-2017 18:40:00,getCountersValueWindows,13.0621
06-05-2017 18:40:20,getCountersValueWindows,14.9687
06-05-2017 18:40:40,getCountersValueWindows,13.9659
06-05-2017 18:41:01,getCountersValueWindows,18.9939
06-05-2017 18:41:20,getCountersValueWindows,12.477
06-05-2017 18:41:40,getCountersValueWindows,11.0046
06-05-2017 18:42:01,getCountersValueWindows,13.5083
06-05-2017 18:42:21,getCountersValueWindows,10.9943
06-05-2017 18:42:41,getCountersValueWindows,30.9994
06-05-2017 18:43:01,getCountersValueWindows,12.0013
06-05-2017 18:43:21,getCountersValueWindows,10.929
06-05-2017 18:43:41,getCountersValueWindows,10.9284
06-05-2017 18:44:01,getCountersValueWindows,10.0023
06-05-2017 18:44:21,getCountersValueWindows,10.9296
06-05-2017 18:44:41,getCountersValueWindows,11.0021
06-05-2017 18:45:01,getCountersValueWindows,12.4994
06-05-2017 18:45:21,getCountersValueWindows,10.9797
06-05-2017 18:45:41,getCountersValueWindows,9.512
06-05-2017 18:46:01,getCountersValueWindows,10.5855
06-05-2017 18:46:21,getCountersValueWindows,11.0601
06-05-2017 18:46:41,getCountersValueWindows,10.9876
06-05-2017 18:47:01,getCountersValueWindows,10.9321
06-05-2017 18:47:21,getCountersValueWindows,9.9401
06-05-2017 18:47:41,getCountersValueWindows,9.9479
06-05-2017 18:48:01,getCountersValueWindows,12.5375
06-05-2017 18:48:21,getCountersValueWindows,26.0118
06-05-2017 18:48:41,getCountersValueWindows,19.9991
06-05-2017 18:49:01,getCountersValueWindows,18.0025
06-05-2017 18:49:21,getCountersValueWindows,12.0122
06-05-2017 18:49:41,getCountersValueWindows,10.0017
06-05-2017 18:50:01,getCountersValueWindows,11.5086
06-05-2017 18:50:21,getCountersValueWindows,11.025
06-05-2017 18:50:41,getCountersValueWindows,19.9352
06-05-2017 18:51:01,getCountersValueWindows,11.0015
06-05-2017 18:51:21,getCountersValueWindows,12.9727
06-05-2017 18:51:41,getCountersValueWindows,10.1798
06-05-2017 18:52:01,getCountersValueWindows,11.9161
06-05-2017 18:52:21,getCountersValueWindows,11.4839
06-05-2017 18:52:41,getCountersValueWindows,11.4911
06-05-2017 18:53:01,getCountersValueWindows,12.5121
06-05-2017 18:53:21,getCountersValueWindows,10.4991
06-05-2017 18:53:41,getCountersValueWindows,13.993
06-05-2017 18:54:01,getCountersValueWindows,28.9992
06-05-2017 18:54:21,getCountersValueWindows,11.6469
06-05-2017 18:54:41,getCountersValueWindows,11.9445
06-05-2017 18:55:01,getCountersValueWindows,11.965
06-05-2017 18:55:21,getCountersValueWindows,10.8493
06-05-2017 18:55:41,getCountersValueWindows,10.9617
06-05-2017 18:56:01,getCountersValueWindows,9.9305
06-05-2017 18:56:21,getCountersValueWindows,10.4599
06-05-2017 18:56:41,getCountersValueWindows,9.6425
06-05-2017 18:57:01,getCountersValueWindows,102.0882
06-05-2017 18:57:21,getCountersValueWindows,12.0357
06-05-2017 18:57:41,getCountersValueWindows,10.9436
06-05-2017 18:58:01,getCountersValueWindows,9.954
06-05-2017 18:58:21,getCountersValueWindows,12.0013
06-05-2017 18:58:41,getCountersValueWindows,71.5024
06-05-2017 18:59:01,getCountersValueWindows,11.9989
06-05-2017 18:59:21,getCountersValueWindows,11.0057
06-05-2017 18:59:41,getCountersValueWindows,12.9377
06-05-2017 19:00:01,getCountersValueWindows,11.4609
06-05-2017 19:00:21,getCountersValueWindows,10.9731
